Entry ID,Religion Name,Region ID,Date Range,4955,4956,4961,4962,4963,4964,4968,4969,4970,4971,4972,4973,4974,4975,4976,4977,4978,4979,4980,4981,weight,Date,World Region
914,Tariqa Shadhiliyya,1064,1258CE-2020CE,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0.07142857142857142,1800,Africa
914,Tariqa Shadhiliyya,1064,1258CE-2020CE,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0.16666666666666666,1800,Southwest Asia
914,Tariqa Shadhiliyya,1064,1258CE-2020CE,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0.038461538461538464,1900,Africa
914,Tariqa Shadhiliyya,1064,1258CE-2020CE,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0.09090909090909091,1900,Southwest Asia
914,Tariqa Shadhiliyya,1064,1258CE-2020CE,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0.0625,2000,Africa
914,Tariqa Shadhiliyya,1064,1258CE-2020CE,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0.1,2000,Southwest Asia
915,Protestantism welcoming People with Disabilities,1065,2000CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0.045454545454545456,2000,North America
917,British Isles Predominantly Celtic Polytheism,992,500BCE-50BCE,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1111111111111111,-500,Africa
917,British Isles Predominantly Celtic Polytheism,992,500BCE-50BCE,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.1111111111111111,-400,Africa
917,British Isles Predominantly Celtic Polytheism,992,500BCE-50BCE,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.09090909090909091,-300,Africa
917,British Isles Predominantly Celtic Polytheism,992,500BCE-50BCE,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.09090909090909091,-200,Africa
917,British Isles Predominantly Celtic Polytheism,992,500BCE-50BCE,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.09090909090909091,-100,Africa
917,British Isles Predominantly Celtic Polytheism,992,500BCE-50BCE,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.05263157894736842,0,Africa
919,Catholicism in contemporary Croatia,1068,1995CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0.03333333333333333,1900,Europe
919,Catholicism in contemporary Croatia,1068,1995CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0.04,2000,Europe
921,Bhils,1070,1900CE-2020CE,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,X,0,0.03333333333333333,1900,Europe
921,Bhils,1070,1900CE-2020CE,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,X,0,0.04,2000,Europe
921,Bhils,1070,1900CE-2020CE,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,X,0,0.07142857142857142,1700,Europe
921,Bhils,1070,1900CE-2020CE,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,X,0,0.047619047619047616,1800,Europe
922,British Isles Mixed Roman and British Polytheism,992,50BCE-400CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.05263157894736842,0,Africa
922,British Isles Mixed Roman and British Polytheism,992,50BCE-400CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.05,100,Africa
922,British Isles Mixed Roman and British Polytheism,992,50BCE-400CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.047619047619047616,200,Africa
922,British Isles Mixed Roman and British Polytheism,992,50BCE-400CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.03225806451612903,300,Africa
922,British Isles Mixed Roman and British Polytheism,992,50BCE-400CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.04,400,Africa
923,British Isles Introduction of Early Christianity through the End of ColumbanIrish Christianity,992,200CE-700CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.047619047619047616,200,Africa
923,British Isles Introduction of Early Christianity through the End of ColumbanIrish Christianity,992,200CE-700CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.03225806451612903,300,Africa
923,British Isles Introduction of Early Christianity through the End of ColumbanIrish Christianity,992,200CE-700CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.04,400,Africa
923,British Isles Introduction of Early Christianity through the End of ColumbanIrish Christianity,992,200CE-700CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.05,500,Africa
923,British Isles Introduction of Early Christianity through the End of ColumbanIrish Christianity,992,200CE-700CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.09090909090909091,600,Africa
923,British Isles Introduction of Early Christianity through the End of ColumbanIrish Christianity,992,200CE-700CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.14285714285714285,700,Africa
926,Ladakhi Buddhism,1074,842CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.125,800,South Asia
926,Ladakhi Buddhism,1074,842CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.125,900,South Asia
926,Ladakhi Buddhism,1074,842CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.125,1000,South Asia
926,Ladakhi Buddhism,1074,842CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.1,1100,South Asia
926,Ladakhi Buddhism,1074,842CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.07142857142857142,1200,South Asia
926,Ladakhi Buddhism,1074,842CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.07142857142857142,1300,South Asia
926,Ladakhi Buddhism,1074,842CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.07142857142857142,1400,South Asia
926,Ladakhi Buddhism,1074,842CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.058823529411764705,1500,South Asia
926,Ladakhi Buddhism,1074,842CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.05555555555555555,1600,South Asia
926,Ladakhi Buddhism,1074,842CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.07142857142857142,1700,South Asia
926,Ladakhi Buddhism,1074,842CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.047619047619047616,1800,South Asia
926,Ladakhi Buddhism,1074,842CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.038461538461538464,1900,South Asia
926,Ladakhi Buddhism,1074,842CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.043478260869565216,2000,South Asia
927,Zealots,485,0CE-74CE,1,1,1,1,1,1,X,1,1,X,1,1,1,X,1,1,1,0,1,X,0.05555555555555555,0,Southwest Asia
928,The Ghost Dance Movement and the Lakota Sioux,1075,1860CE-1910CE,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0.047619047619047616,1800,North America
928,The Ghost Dance Movement and the Lakota Sioux,1075,1860CE-1910CE,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0.038461538461538464,1900,North America
929,Drikung Kagyu,1076,1143CE-2020CE,0,1,0,0,0,0,0,1,0,X,1,1,0,0,1,1,1,0,0,1,0.1,1100,South Asia
929,Drikung Kagyu,1076,1143CE-2020CE,0,1,0,0,0,0,0,1,0,X,1,1,0,0,1,1,1,0,0,1,0.07142857142857142,1200,South Asia
929,Drikung Kagyu,1076,1143CE-2020CE,0,1,0,0,0,0,0,1,0,X,1,1,0,0,1,1,1,0,0,1,0.07142857142857142,1300,South Asia
929,Drikung Kagyu,1076,1143CE-2020CE,0,1,0,0,0,0,0,1,0,X,1,1,0,0,1,1,1,0,0,1,0.07142857142857142,1400,South Asia
929,Drikung Kagyu,1076,1143CE-2020CE,0,1,0,0,0,0,0,1,0,X,1,1,0,0,1,1,1,0,0,1,0.058823529411764705,1500,South Asia
929,Drikung Kagyu,1076,1143CE-2020CE,0,1,0,0,0,0,0,1,0,X,1,1,0,0,1,1,1,0,0,1,0.05555555555555555,1600,South Asia
929,Drikung Kagyu,1076,1143CE-2020CE,0,1,0,0,0,0,0,1,0,X,1,1,0,0,1,1,1,0,0,1,0.07142857142857142,1700,South Asia
929,Drikung Kagyu,1076,1143CE-2020CE,0,1,0,0,0,0,0,1,0,X,1,1,0,0,1,1,1,0,0,1,0.047619047619047616,1800,South Asia
929,Drikung Kagyu,1076,1143CE-2020CE,0,1,0,0,0,0,0,1,0,X,1,1,0,0,1,1,1,0,0,1,0.038461538461538464,1900,South Asia
929,Drikung Kagyu,1076,1143CE-2020CE,0,1,0,0,0,0,0,1,0,X,1,1,0,0,1,1,1,0,0,1,0.043478260869565216,2000,South Asia
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.06666666666666667,100,Europe
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.05,100,Africa
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.05263157894736842,100,Southwest Asia
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.07142857142857142,200,Europe
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.047619047619047616,200,Africa
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.058823529411764705,200,Southwest Asia
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.058823529411764705,300,Europe
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.03225806451612903,300,Africa
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.047619047619047616,300,Southwest Asia
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.07142857142857142,400,Europe
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.04,400,Africa
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.058823529411764705,400,Southwest Asia
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.09090909090909091,500,Europe
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.05,500,Africa
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.08333333333333333,500,Southwest Asia
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.2,600,Europe
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.09090909090909091,600,Africa
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.25,600,Southwest Asia
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.2,700,Europe
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.14285714285714285,700,Africa
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.2,700,Southwest Asia
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.25,800,Europe
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.16666666666666666,800,Africa
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.2,800,Southwest Asia
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.25,900,Europe
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.2,900,Africa
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.16666666666666666,900,Southwest Asia
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.25,1000,Europe
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.3333333333333333,1000,Africa
933,Marcionites,1080,144CE-1000CE,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0.16666666666666666,1000,Southwest Asia
934,Mongolian Buddhism during the Revolutionary Period,1081,1911CE-1940CE,1,1,1,1,1,X,1,1,X,X,X,X,1,X,X,1,1,1,X,X,0.1111111111111111,1900,Central Eurasia
935,Nigerian Pentecostalism,1082,1910CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.038461538461538464,1900,Africa
935,Nigerian Pentecostalism,1082,1910CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0625,2000,Africa
937,Vestal Virgins,872,800BCE-394CE,1,0,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,0,0,1,0.5,-800,Europe
937,Vestal Virgins,872,800BCE-394CE,1,0,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,0,0,1,0.3333333333333333,-700,Europe
937,Vestal Virgins,872,800BCE-394CE,1,0,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,0,0,1,0.25,-600,Europe
937,Vestal Virgins,872,800BCE-394CE,1,0,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,0,0,1,0.14285714285714285,-500,Europe
937,Vestal Virgins,872,800BCE-394CE,1,0,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,0,0,1,0.14285714285714285,-400,Europe
937,Vestal Virgins,872,800BCE-394CE,1,0,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,0,0,1,0.1111111111111111,-300,Europe
937,Vestal Virgins,872,800BCE-394CE,1,0,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,0,0,1,0.1111111111111111,-200,Europe
937,Vestal Virgins,872,800BCE-394CE,1,0,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,0,0,1,0.125,-100,Europe
937,Vestal Virgins,872,800BCE-394CE,1,0,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,0,0,1,0.07142857142857142,0,Europe
937,Vestal Virgins,872,800BCE-394CE,1,0,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,0,0,1,0.06666666666666667,100,Europe
937,Vestal Virgins,872,800BCE-394CE,1,0,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,0,0,1,0.07142857142857142,200,Europe
937,Vestal Virgins,872,800BCE-394CE,1,0,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,0,0,1,0.058823529411764705,300,Europe
940,Julio-Claudian Imperial Cult,132,31BCE-68CE,1,1,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,1,0,1,0.07142857142857142,0,Europe
940,Julio-Claudian Imperial Cult,132,31BCE-68CE,1,1,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,1,0,1,0.05263157894736842,0,Africa
940,Julio-Claudian Imperial Cult,132,31BCE-68CE,1,1,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,1,0,1,0.05555555555555555,0,Southwest Asia
941,Chan Buddhists in early Qing period,1087,1600CE-1700CE,1,1,1,1,1,1,1,1,X,0,1,X,1,1,1,1,1,0,X,X,0.25,1600,East Asia
941,Chan Buddhists in early Qing period,1087,1600CE-1700CE,1,1,1,1,1,1,1,1,X,0,1,X,1,1,1,1,1,0,X,X,0.16666666666666666,1700,East Asia
942,African Methodist Episcopal Church,1095,1816CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.07142857142857142,1800,Africa
942,African Methodist Episcopal Church,1095,1816CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.047619047619047616,1800,South Asia
942,African Methodist Episcopal Church,1095,1816CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.047619047619047616,1800,North America
942,African Methodist Episcopal Church,1095,1816CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.07692307692307693,1800,Oceania-Australia
942,African Methodist Episcopal Church,1095,1816CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.038461538461538464,1900,Africa
942,African Methodist Episcopal Church,1095,1816CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.038461538461538464,1900,South Asia
942,African Methodist Episcopal Church,1095,1816CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.038461538461538464,1900,North America
942,African Methodist Episcopal Church,1095,1816CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.06666666666666667,1900,Oceania-Australia
942,African Methodist Episcopal Church,1095,1816CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0625,2000,Africa
942,African Methodist Episcopal Church,1095,1816CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.043478260869565216,2000,South Asia
942,African Methodist Episcopal Church,1095,1816CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.045454545454545456,2000,North America
942,African Methodist Episcopal Church,1095,1816CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.1111111111111111,2000,Oceania-Australia
943,Moravian Missionaries in Nunatsiavut,1091,1752CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2,1700,Africa
943,Moravian Missionaries in Nunatsiavut,1091,1752CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07142857142857142,1800,Africa
943,Moravian Missionaries in Nunatsiavut,1091,1752CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.038461538461538464,1900,Africa
943,Moravian Missionaries in Nunatsiavut,1091,1752CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0625,2000,Africa
944,Mohylas Ukrainian Church,331,1620CE-1700CE,1,1,1,X,1,1,1,1,1,1,X,1,1,X,1,1,1,1,X,X,0.07142857142857142,1600,Europe
944,Mohylas Ukrainian Church,331,1620CE-1700CE,1,1,1,X,1,1,1,1,1,1,X,1,1,X,1,1,1,1,X,X,0.07142857142857142,1700,Europe
948,Christianity in Ephesus,1094,120CE-300CE,1,1,1,1,1,1,1,1,X,1,X,X,X,1,X,1,1,1,1,X,0.05263157894736842,100,Southwest Asia
948,Christianity in Ephesus,1094,120CE-300CE,1,1,1,1,1,1,1,1,X,1,X,X,X,1,X,1,1,1,1,X,0.058823529411764705,200,Southwest Asia
948,Christianity in Ephesus,1094,120CE-300CE,1,1,1,1,1,1,1,1,X,1,X,X,X,1,X,1,1,1,1,X,0.047619047619047616,300,Southwest Asia
950,The Religious Society of Friends,1125,1652CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.25,1600,North America
950,The Religious Society of Friends,1125,1652CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.125,1700,North America
950,The Religious Society of Friends,1125,1652CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.047619047619047616,1800,North America
950,The Religious Society of Friends,1125,1652CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.038461538461538464,1900,North America
950,The Religious Society of Friends,1125,1652CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0.045454545454545456,2000,North America
952,Ethiopian Jews,1104,1980CE-2020CE,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0.09090909090909091,1900,Southwest Asia
952,Ethiopian Jews,1104,1980CE-2020CE,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0.1,2000,Southwest Asia
953,Sachchai,1140,1975CE-2020CE,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.038461538461538464,1900,South Asia
953,Sachchai,1140,1975CE-2020CE,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.043478260869565216,2000,South Asia
955,British Isles AugustinianRoman Christianity,992,600CE-800CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.09090909090909091,600,Africa
955,British Isles AugustinianRoman Christianity,992,600CE-800CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.14285714285714285,700,Africa
955,British Isles AugustinianRoman Christianity,992,600CE-800CE,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.16666666666666666,800,Africa
960,Bn Bon,1107,1000CE-2020CE,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.125,1000,South Asia
960,Bn Bon,1107,1000CE-2020CE,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.1,1100,South Asia
960,Bn Bon,1107,1000CE-2020CE,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.07142857142857142,1200,South Asia
960,Bn Bon,1107,1000CE-2020CE,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.07142857142857142,1300,South Asia
960,Bn Bon,1107,1000CE-2020CE,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.07142857142857142,1400,South Asia
960,Bn Bon,1107,1000CE-2020CE,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.058823529411764705,1500,South Asia
960,Bn Bon,1107,1000CE-2020CE,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.05555555555555555,1600,South Asia
960,Bn Bon,1107,1000CE-2020CE,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.07142857142857142,1700,South Asia
960,Bn Bon,1107,1000CE-2020CE,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.047619047619047616,1800,South Asia
960,Bn Bon,1107,1000CE-2020CE,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.038461538461538464,1900,South Asia
960,Bn Bon,1107,1000CE-2020CE,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0.043478260869565216,2000,South Asia
961,Romanian Orthodox Church,1108,1885CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.047619047619047616,1800,Europe
961,Romanian Orthodox Church,1108,1885CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.03333333333333333,1900,Europe
961,Romanian Orthodox Church,1108,1885CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.04,2000,Europe
963,The Knights Templar,1110,1119CE-1312CE,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,X,X,0.125,1100,Europe
963,The Knights Templar,1110,1119CE-1312CE,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,X,X,0.14285714285714285,1100,Southwest Asia
963,The Knights Templar,1110,1119CE-1312CE,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,X,X,0.1,1200,Europe
963,The Knights Templar,1110,1119CE-1312CE,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,X,X,0.1,1200,Southwest Asia
963,The Knights Templar,1110,1119CE-1312CE,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,X,X,0.1111111111111111,1300,Europe
963,The Knights Templar,1110,1119CE-1312CE,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,X,X,0.125,1300,Southwest Asia
965,Pachomian Monasticism,1112,323CE-548CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,300,South America
965,Pachomian Monasticism,1112,323CE-548CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3333333333333333,400,South America
965,Pachomian Monasticism,1112,323CE-548CE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,500,South America
966,Naqshband Order Naqshband Tarqa Naqshbandyyah Khwjagn,1113,1318CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,1,1,1,1,1,0.3333333333333333,1300,Central Eurasia
966,Naqshband Order Naqshband Tarqa Naqshbandyyah Khwjagn,1113,1318CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,1,1,1,1,1,0.5,1400,Central Eurasia
966,Naqshband Order Naqshband Tarqa Naqshbandyyah Khwjagn,1113,1318CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,1,1,1,1,1,0.5,1500,Central Eurasia
966,Naqshband Order Naqshband Tarqa Naqshbandyyah Khwjagn,1113,1318CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,1,1,1,1,1,0.5,1600,Central Eurasia
966,Naqshband Order Naqshband Tarqa Naqshbandyyah Khwjagn,1113,1318CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,1,1,1,1,1,0.5,1700,Central Eurasia
966,Naqshband Order Naqshband Tarqa Naqshbandyyah Khwjagn,1113,1318CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,1,1,1,1,1,0.2,1800,Central Eurasia
966,Naqshband Order Naqshband Tarqa Naqshbandyyah Khwjagn,1113,1318CE-2020CE,1,1,1,1,1,1,1,1,1,1,1,X,1,1,1,1,1,1,1,1,0.1111111111111111,1900,Central Eurasia
