Question ID,Question,Parent question,Poll,Answers,Entry name,Entry ID,Region name,Parent answer,start_year,area_sq_km
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,Novatians,1433,"Rome, Italy",0.0,250,106.2354590163518
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,Novatians,1433,"Rome, Italy",0.0,250,106.2354590163518
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,Novatians,1433,"Rome, Italy",0.0,250,106.2354590163518
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,Novatians,1433,"Rome, Italy",0.0,250,106.2354590163518
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,Novatians,1433,"Rome, Italy",0.0,250,106.2354590163518
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,Novatians,1433,"Rome, Italy",0.0,250,106.2354590163518
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,Novatians,1433,"Rome, Italy",0.0,250,106.2354590163518
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,Novatians,1433,"Rome, Italy",0.0,250,106.2354590163518
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,Novatians,1433,"Rome, Italy",0.0,250,106.2354590163518
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,Novatians,1433,"Rome, Italy",0.0,250,106.2354590163518
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,Secular Buddhists,1495,"Anglophone North America, Europe, and Australasia",0.0,1997,16180983.386624744
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Nicholas """"Maroulenas"""", Kastania, southern Greece, byzantine church",1619,"Kastania, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1200,0.14228467246630316
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",1621,"Kardamyli, messinian Mani, Messinia, Peloponnese, southern Greece",0.0,1700,0.4281577117405959
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),0.0,The second phase of the Iconoclastic Controversy,1636,The Eastern Byzantine Empire,0.0,814,610787.1655760985
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),0.0,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v6),1.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v6),0.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v6),0.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v6),0.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v6),0.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v6),0.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),0.0,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v6),1.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),1.0,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v6),1.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),1.0,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v6),1.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),0.0,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v6),1.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),0.0,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v6),1.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v6),1.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v6),1.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),0.0,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v6),1.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4856,Is it permissible to worship supernatural beings other than the high god:,A supreme high god is present:,Religious Group (v6),0.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4857,The supreme high god possesses/exhibits some other feature:,A supreme high god is present:,Religious Group (v6),,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),,Eastern Christianity From Nicaea to Chalcedon,1468,The Eastern Byzantine Empire,1.0,325,610787.1655760985
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v6),1.0,Stylite Monks,1697,The Eastern Byzantine Empire,1.0,450,610787.1655760985
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v5),1.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v5),1.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v5),0.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v5),0.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v5),0.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v5),0.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v5),0.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4836,The supreme high god is unquestionably good:,A supreme high god is present:,Religious Group (v5),1.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v5),1.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4849,The supreme high god has deliberate causal efficacy in the world:,A supreme high god is present:,Religious Group (v5),1.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4852,The supreme high god has indirect causal efficacy in the  world:,A supreme high god is present:,Religious Group (v5),1.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4853,The supreme high god exhibits positive emotion:,A supreme high god is present:,Religious Group (v5),1.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4854,The supreme high god exhibits negative emotion:,A supreme high god is present:,Religious Group (v5),1.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4855,The supreme high god possesses hunger:,A supreme high god is present:,Religious Group (v5),0.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4858,The supreme high god communicates with the living:,A supreme high god is present:,Religious Group (v5),1.0,Johannine Christianity,173,Ephesus,1.0,90,0.5908203178846634
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v5),1.0,Ancestral Cult of the Han,178,Eastern Han - 140 CE,1.0,-206,1525888.905945126
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v5),1.0,Ancestral Cult of the Han,178,Eastern Han - 140 CE,1.0,-206,1525888.905945126
4838,The supreme high god has knowledge of this world:,A supreme high god is present:,Religious Group (v5),1.0,Ancestral Cult of the Han,178,Eastern Han - 140 CE,1.0,-206,1525888.905945126
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v5),1.0,Pauline Christianity,182,Pauline Christianity (Undisputed Letters) - Final,1.0,48,20144.434174746155
4829,The supreme high god is anthropomorphic:,A supreme high god is present:,Religious Group (v5),1.0,Pauline Christianity (ca. 45-60 CE),196,Pauline Christianity (Undisputed Letters) - Final,1.0,45,20144.434174746155
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v5),1.0,Pauline Christianity,182,Pauline Christianity (Undisputed Letters) - Final,1.0,48,20144.434174746155
4830,The supreme high god is a sky deity:,A supreme high god is present:,Religious Group (v5),0.0,Pauline Christianity (ca. 45-60 CE),196,Pauline Christianity (Undisputed Letters) - Final,1.0,45,20144.434174746155
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v5),1.0,Pauline Christianity,182,Pauline Christianity (Undisputed Letters) - Final,1.0,48,20144.434174746155
4831,The supreme high god is chthonic (of the underworld):,A supreme high god is present:,Religious Group (v5),0.0,Pauline Christianity (ca. 45-60 CE),196,Pauline Christianity (Undisputed Letters) - Final,1.0,45,20144.434174746155
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v5),0.0,Pauline Christianity,182,Pauline Christianity (Undisputed Letters) - Final,1.0,48,20144.434174746155
4832,The supreme high god is fused with the monarch (king=high god):,A supreme high god is present:,Religious Group (v5),0.0,Pauline Christianity (ca. 45-60 CE),196,Pauline Christianity (Undisputed Letters) - Final,1.0,45,20144.434174746155
4833,The monarch is seen as a manifestation or emanation of the high god:,A supreme high god is present:,Religious Group (v5),0.0,Pauline Christianity (ca. 45-60 CE),196,Pauline Christianity (Undisputed Letters) - Final,1.0,45,20144.434174746155
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v5),0.0,Pauline Christianity,182,Pauline Christianity (Undisputed Letters) - Final,1.0,48,20144.434174746155
4834,The supreme high god is a kin relation to elites:,A supreme high god is present:,Religious Group (v5),0.0,Pauline Christianity (ca. 45-60 CE),196,Pauline Christianity (Undisputed Letters) - Final,1.0,45,20144.434174746155
4835,The supreme high god has another type of loyalty-connection to elites:,A supreme high god is present:,Religious Group (v5),0.0,Pauline Christianity,182,Pauline Christianity (Undisputed Letters) - Final,1.0,48,20144.434174746155
